event_cause,veh_type,corridor,requires_road_closure,priority,hour_ist,day_of_week,incident_duration_min
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,2,Wednesday,52.31364178333333
vehicle_breakdown,others,Mysore Road,True,High,7,Wednesday,18.3150515
vehicle_breakdown,private_bus,ORR West 1,False,High,11,Wednesday,146.17011165
vehicle_breakdown,lcv,ORR West 1,False,High,11,Wednesday,56.04167118333333
vehicle_breakdown,auto,Non-corridor,False,Low,1,Thursday,88.99168374999999
road_conditions,unknown,Non-corridor,False,Low,2,Thursday,1346.5596524833334
others,unknown,Non-corridor,False,Low,2,Thursday,1343.1174781
vehicle_breakdown,bmtc_bus,ORR North 1,False,High,5,Thursday,9.36597485
others,unknown,Old Madras Road,False,High,7,Thursday,49.59777256666666
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,9,Thursday,72.36508631666668
accident,unknown,Bellary Road 2,False,High,0,Friday,61.2137216
vehicle_breakdown,others,ORR North 2,False,High,1,Friday,33.22631478333333
others,unknown,CBD 2,False,High,2,Friday,135.58937761666667
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,2,Friday,74.80607221666668
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,4,Friday,66.17483445
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,6,Friday,39.06277933333333
vehicle_breakdown,private_car,Non-corridor,False,Low,9,Friday,69.60687666666666
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Friday,131.71085216666668
vehicle_breakdown,lcv,Hosur Road,False,High,11,Friday,24.13871885
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,11,Friday,54.60528863333333
vehicle_breakdown,private_bus,Hosur Road,False,High,1,Saturday,162.5665779
vehicle_breakdown,lcv,ORR East 1,False,High,3,Saturday,39.86270186666666
vehicle_breakdown,others,Airport New South Road,False,High,4,Saturday,19.595001083333333
vehicle_breakdown,ksrtc_bus,Bellary Road 2,False,High,9,Saturday,8.450361483333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Saturday,87.37563088333333
vehicle_breakdown,bmtc_bus,ORR East 1,False,High,11,Saturday,81.59911578333335
vehicle_breakdown,lcv,Bellary Road 1,False,High,11,Saturday,7.943334633333333
vehicle_breakdown,lcv,Tumkur Road,False,High,13,Saturday,15.30609795
others,unknown,ORR North 2,False,High,16,Saturday,425.97661755
construction,unknown,ORR North 1,True,High,0,Sunday,84.54522296666667
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,0,Sunday,7.529350916666667
vehicle_breakdown,private_car,Tumkur Road,False,High,0,Sunday,30.706076783333334
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,1,Sunday,66.04253946666667
road_conditions,unknown,Bellary Road 1,False,High,2,Sunday,282.6844774666667
vehicle_breakdown,others,Mysore Road,False,High,2,Sunday,13.244365666666663
vehicle_breakdown,others,Old Madras Road,False,High,3,Sunday,78.62757426666667
construction,unknown,Old Madras Road,False,High,4,Sunday,149.8709145
vehicle_breakdown,lcv,Mysore Road,False,High,6,Sunday,19.0847936
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,13,Sunday,89.9522413
vehicle_breakdown,lcv,Hosur Road,False,High,13,Sunday,59.55044333333333
vehicle_breakdown,bmtc_bus,ORR North 2,False,High,13,Sunday,89.7169197
pot_holes,unknown,Bellary Road 1,True,High,18,Sunday,285.07037575
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,2,Monday,31.16099865
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,2,Monday,56.05031413333334
vehicle_breakdown,private_bus,Hosur Road,False,High,2,Monday,114.57613495
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,9,Monday,32.90016421666667
vehicle_breakdown,heavy_vehicle,Magadi Road,False,High,9,Monday,81.95171803333332
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Monday,91.13215373333334
vehicle_breakdown,private_car,Bellary Road 2,True,High,12,Monday,33.596919400000004
vehicle_breakdown,private_car,Tumkur Road,False,High,6,Tuesday,33.985266100000004
vehicle_breakdown,lcv,Non-corridor,False,Low,9,Tuesday,140.87877841666665
road_conditions,unknown,ORR West 1,False,High,10,Tuesday,1564.7028752166666
vehicle_breakdown,bmtc_bus,IRR(Thanisandra road),False,High,11,Tuesday,41.87327523333333
vehicle_breakdown,taxi,Non-corridor,False,Low,14,Tuesday,18.1132444
vehicle_breakdown,bmtc_bus,Hosur Road,False,High,1,Wednesday,22.29174835
vehicle_breakdown,unknown,Magadi Road,False,High,1,Wednesday,35.64787915
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,2,Wednesday,61.508581766666666
accident,unknown,Bellary Road 2,False,High,5,Wednesday,38.39330155
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,7,Wednesday,14.36698985
vehicle_breakdown,heavy_vehicle,Bellary Road 1,False,High,8,Wednesday,115.132901
vehicle_breakdown,private_bus,Non-corridor,True,Low,8,Wednesday,109.37136253333333
others,unknown,Magadi Road,False,High,8,Wednesday,85.97490423333333
vehicle_breakdown,truck,Tumkur Road,False,High,9,Wednesday,43.36787996666667
road_conditions,unknown,ORR North 2,False,High,10,Wednesday,2434.732365266667
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,10,Wednesday,54.04092538333334
vehicle_breakdown,lcv,Magadi Road,False,High,10,Wednesday,125.2718676
vehicle_breakdown,others,Mysore Road,False,High,0,Thursday,63.322104683333336
others,unknown,Bellary Road 2,False,High,4,Thursday,4199.15399095
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,6,Thursday,82.14613223333335
vehicle_breakdown,bmtc_bus,Varthur Road,False,High,9,Thursday,11.0878252
others,unknown,Non-corridor,False,Low,9,Thursday,39.2511919
road_conditions,unknown,Old Airport Road,False,High,14,Thursday,773.9601677166667
others,unknown,Mysore Road,False,High,3,Friday,3082.97852185
vehicle_breakdown,bmtc_bus,Bellary Road 1,False,High,4,Friday,71.08655019999999
vehicle_breakdown,bmtc_bus,CBD 2,False,High,4,Friday,11.7920497
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,6,Friday,29.7505507
others,unknown,Mysore Road,True,High,6,Friday,30.164484366666667
road_conditions,unknown,ORR North 1,False,High,8,Friday,1389.0003810666667
vehicle_breakdown,bmtc_bus,Bellary Road 1,False,High,8,Friday,20.309035
vehicle_breakdown,heavy_vehicle,ORR West 1,False,High,9,Friday,106.0838667
vehicle_breakdown,lcv,Tumkur Road,False,High,11,Friday,43.00267638333333
vehicle_breakdown,lcv,Non-corridor,False,Low,13,Friday,67.49291361666667
construction,unknown,Bannerghata Road,True,High,17,Friday,426.6093685333333
vehicle_breakdown,private_car,Mysore Road,False,High,1,Saturday,34.02031625
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,2,Saturday,58.02250183333333
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,4,Saturday,26.693448083333333
pot_holes,unknown,Mysore Road,False,High,5,Saturday,1329.8763023666666
construction,unknown,Mysore Road,False,High,5,Saturday,1329.4673205166666
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Saturday,76.01247123333333
others,unknown,Non-corridor,False,Low,3,Sunday,1814.1772902
others,unknown,Mysore Road,False,High,4,Sunday,140.10122228333333
vehicle_breakdown,bmtc_bus,ORR North 2,False,High,4,Sunday,114.38313273333333
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,6,Sunday,29.411997316666668
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,6,Sunday,11.68523875
vehicle_breakdown,private_car,Non-corridor,False,Low,10,Sunday,16.8068625
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,11,Sunday,60.08275768333333
vehicle_breakdown,heavy_vehicle,ORR North 2,False,High,11,Sunday,24.984949416666662
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,13,Wednesday,60.6943697
vehicle_breakdown,others,Non-corridor,False,Low,1,Monday,23.29224866666667
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,6,Monday,34.993629850000005
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,6,Monday,5.181943216666666
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,6,Monday,21.473084716666666
others,unknown,Non-corridor,False,Low,11,Monday,41.99649041666667
accident,unknown,Old Madras Road,False,High,14,Monday,26.89822893333333
vehicle_breakdown,truck,Old Madras Road,False,High,2,Tuesday,38.2213697
vehicle_breakdown,lcv,Tumkur Road,False,High,5,Tuesday,15.214015783333334
vehicle_breakdown,private_car,Tumkur Road,True,High,5,Tuesday,18.1767132
others,unknown,Hosur Road,False,High,8,Tuesday,84.10136785
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,11,Tuesday,21.95295851666667
vehicle_breakdown,lcv,Non-corridor,False,Low,12,Tuesday,81.31714885
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,13,Tuesday,100.30911363333333
accident,unknown,Bellary Road 2,False,High,22,Tuesday,61.15111423333334
vehicle_breakdown,private_bus,Magadi Road,False,High,0,Wednesday,60.353135316666666
vehicle_breakdown,truck,Non-corridor,False,Low,1,Wednesday,111.66607546666668
vehicle_breakdown,ksrtc_bus,Tumkur Road,False,High,3,Wednesday,43.5193229
vehicle_breakdown,heavy_vehicle,Magadi Road,False,High,4,Wednesday,21.31967213333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,4,Wednesday,50.19797263333333
vehicle_breakdown,private_bus,Mysore Road,False,High,6,Wednesday,64.40976768333333
vehicle_breakdown,private_bus,Non-corridor,False,Low,13,Wednesday,14.684621466666666
vehicle_breakdown,truck,Magadi Road,False,High,14,Wednesday,71.71492216666667
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,1,Thursday,92.9306516
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,9,Thursday,55.782216733333335
vehicle_breakdown,private_car,Non-corridor,False,Low,4,Thursday,17.571417983333333
vehicle_breakdown,private_car,Mysore Road,False,High,8,Thursday,22.565027816666667
tree_fall,unknown,Non-corridor,True,Low,8,Thursday,215.32322236666667
vehicle_breakdown,lcv,Mysore Road,False,High,9,Thursday,123.62687971666666
vehicle_breakdown,bmtc_bus,Non-corridor,True,Low,10,Thursday,46.66483641666667
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,0,Friday,64.02628708333333
accident,unknown,ORR North 2,False,High,0,Friday,52.3450849
others,unknown,Mysore Road,False,High,0,Friday,210.75325715
vehicle_breakdown,taxi,Hosur Road,False,High,1,Friday,103.09514586666666
vehicle_breakdown,truck,Non-corridor,False,Low,1,Friday,155.09577226666667
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,1,Friday,104.27178085
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,2,Friday,104.50401355
others,unknown,Non-corridor,False,Low,3,Friday,569.8624514500001
vehicle_breakdown,private_car,Tumkur Road,False,High,5,Friday,29.06766845
others,unknown,West of Chord Road,False,High,7,Friday,2499.5234841666665
vehicle_breakdown,private_bus,Non-corridor,False,Low,10,Friday,48.95618971666667
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,10,Friday,51.75960268333333
vehicle_breakdown,private_bus,ORR East 1,False,High,10,Friday,78.02181971666667
others,unknown,Mysore Road,False,High,11,Friday,59.64277355
vehicle_breakdown,ksrtc_bus,Non-corridor,True,Low,11,Friday,37.0500163
vehicle_breakdown,lcv,ORR West 1,False,High,1,Saturday,76.18386368333333
construction,unknown,ORR North 1,False,High,2,Saturday,88.67244375
vehicle_breakdown,bmtc_bus,CBD 2,False,High,4,Saturday,76.97170356666668
construction,unknown,Bellary Road 2,False,High,5,Saturday,1378.1403613
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,6,Saturday,14.241182866666666
vehicle_breakdown,private_car,CBD 2,False,High,10,Saturday,169.54879098333333
vehicle_breakdown,private_car,West of Chord Road,False,High,10,Saturday,11.163700416666668
others,unknown,Non-corridor,False,Low,10,Saturday,95.37588738333334
vehicle_breakdown,lcv,Bellary Road 1,False,High,15,Saturday,74.98126361666667
accident,unknown,Tumkur Road,False,High,0,Sunday,40.03595935
pot_holes,unknown,Tumkur Road,False,High,6,Sunday,2780.0727107333337
vehicle_breakdown,bmtc_bus,Varthur Road,False,High,11,Sunday,17.611252466666667
vehicle_breakdown,heavy_vehicle,Airport New South Road,False,High,8,Sunday,54.71060688333333
others,unknown,Bellary Road 2,False,High,9,Sunday,1555.4924963666667
vehicle_breakdown,private_bus,Bellary Road 2,False,High,9,Sunday,33.33801285
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,9,Sunday,45.30445895
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,10,Sunday,27.37180333333333
vehicle_breakdown,others,CBD 2,False,High,4,Monday,24.567187016666665
vehicle_breakdown,others,Bellary Road 2,False,High,11,Monday,50.71622881666666
vehicle_breakdown,bmtc_bus,Hosur Road,False,High,12,Monday,64.53818363333333
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,0,Tuesday,44.14427928333334
vehicle_breakdown,bmtc_bus,Non-corridor,True,Low,2,Tuesday,72.3468573
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,2,Tuesday,146.97563921666668
vehicle_breakdown,heavy_vehicle,ORR North 1,False,High,9,Tuesday,27.495784800000003
vehicle_breakdown,bmtc_bus,Bannerghata Road,False,High,10,Tuesday,131.96330435
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Tuesday,37.32267656666667
vehicle_breakdown,ksrtc_bus,Non-corridor,False,Low,10,Tuesday,15.536178283333332
vehicle_breakdown,taxi,Hosur Road,False,High,11,Tuesday,86.54174110000001
vehicle_breakdown,ksrtc_bus,Non-corridor,False,Low,11,Tuesday,45.5785642
vehicle_breakdown,private_car,Tumkur Road,False,High,3,Wednesday,9.538056933333332
others,unknown,CBD 2,False,High,6,Wednesday,91.00916453333332
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,9,Wednesday,104.66418203333332
others,unknown,ORR West 1,False,High,5,Thursday,3102.2017643333334
vehicle_breakdown,private_car,ORR East 1,False,High,8,Thursday,14.823477983333332
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,9,Thursday,44.15008491666666
vehicle_breakdown,taxi,Non-corridor,False,Low,10,Thursday,27.336794750000003
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,11,Thursday,47.80724921666667
accident,unknown,Tumkur Road,False,High,14,Thursday,46.73368636666667
vehicle_breakdown,lcv,Mysore Road,False,High,1,Friday,71.89760106666667
vehicle_breakdown,private_bus,Tumkur Road,False,High,2,Friday,173.42698381666665
vehicle_breakdown,others,Tumkur Road,False,High,2,Friday,38.45392828333333
others,unknown,Mysore Road,True,High,2,Friday,33.48906055
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,2,Friday,43.98374376666666
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,3,Friday,44.5321139
vehicle_breakdown,others,Non-corridor,False,Low,4,Friday,16.580316616666668
vehicle_breakdown,heavy_vehicle,Bellary Road 1,False,High,5,Friday,12.5869507
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,6,Friday,74.30124980000001
vehicle_breakdown,bmtc_bus,CBD 2,False,High,10,Friday,15.845159116666668
vehicle_breakdown,heavy_vehicle,West of Chord Road,False,High,1,Saturday,119.55588141666668
others,unknown,CBD 2,False,High,2,Saturday,14.21674075
vehicle_breakdown,others,Bellary Road 1,False,High,3,Saturday,143.33777285
others,unknown,Bellary Road 2,False,High,4,Saturday,1369.8670542833331
vehicle_breakdown,lcv,Tumkur Road,False,High,7,Saturday,18.01668828333333
vehicle_breakdown,lcv,Mysore Road,False,High,1,Sunday,22.29318775
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,2,Sunday,78.36581535
others,unknown,Non-corridor,False,Low,2,Sunday,261.85771655
vehicle_breakdown,lcv,Tumkur Road,False,High,3,Sunday,22.33721543333333
others,unknown,Non-corridor,False,Low,9,Sunday,4163.109783466667
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,10,Sunday,41.04432583333333
vehicle_breakdown,lcv,Tumkur Road,False,High,12,Sunday,22.74252915
construction,unknown,ORR North 1,False,High,17,Sunday,325.6833299666667
vehicle_breakdown,bmtc_bus,Non-corridor,True,Low,3,Monday,96.72711803333333
others,unknown,Old Airport Road,False,High,5,Monday,4300.172757016667
vehicle_breakdown,lcv,Bellary Road 2,False,High,5,Monday,34.49597188333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,8,Monday,70.5850728
others,unknown,Mysore Road,True,High,0,Tuesday,32.59866376666667
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,1,Tuesday,8.523106283333332
vehicle_breakdown,private_bus,Hosur Road,False,High,2,Tuesday,23.53905478333333
others,unknown,West of Chord Road,False,High,3,Tuesday,64.12804031666667
pot_holes,unknown,Hosur Road,False,High,4,Tuesday,1654.8833694166667
vehicle_breakdown,lcv,Tumkur Road,False,High,6,Tuesday,72.97621806666666
vehicle_breakdown,others,Mysore Road,False,High,7,Tuesday,47.98083691666667
vehicle_breakdown,others,Non-corridor,False,Low,8,Tuesday,31.247457216666664
vehicle_breakdown,truck,Mysore Road,True,High,14,Tuesday,107.22244468333334
vehicle_breakdown,heavy_vehicle,Non-corridor,False,Low,1,Wednesday,129.90277936666666
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,1,Wednesday,38.30340338333333
vehicle_breakdown,private_bus,Non-corridor,True,Low,1,Wednesday,67.44224876666667
vehicle_breakdown,heavy_vehicle,ORR North 1,False,High,2,Wednesday,108.81123375
vehicle_breakdown,bmtc_bus,West of Chord Road,False,High,2,Wednesday,32.680638949999995
vehicle_breakdown,bmtc_bus,Bellary Road 1,False,High,3,Wednesday,83.49164651666666
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,5,Wednesday,44.92332695
vehicle_breakdown,lcv,Tumkur Road,False,High,5,Wednesday,17.107073166666666
vehicle_breakdown,others,Mysore Road,False,High,8,Wednesday,77.87683966666667
procession,unknown,Magadi Road,True,High,10,Wednesday,1.7318844333333334
others,unknown,West of Chord Road,True,High,11,Wednesday,178.83197656666667
vehicle_breakdown,ksrtc_bus,Non-corridor,False,Low,14,Wednesday,78.58230435
vehicle_breakdown,others,Tumkur Road,False,High,23,Wednesday,63.1243505
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,6,Thursday,47.84910341666667
others,unknown,Non-corridor,False,Low,1,Thursday,85.23560838333333
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,1,Thursday,50.35936076666667
vehicle_breakdown,heavy_vehicle,Bellary Road 1,False,High,1,Thursday,7.1787815833333335
vehicle_breakdown,taxi,Airport New South Road,False,High,4,Thursday,91.12731315
accident,unknown,Non-corridor,False,Low,6,Thursday,89.56093413333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,8,Thursday,73.55559968333334
vehicle_breakdown,heavy_vehicle,Hosur Road,False,High,9,Thursday,117.19740893333332
vehicle_breakdown,truck,Hosur Road,False,High,10,Thursday,57.67031773333333
vehicle_breakdown,others,Hosur Road,False,High,15,Thursday,40.683018700000005
vehicle_breakdown,bmtc_bus,Bannerghata Road,False,High,2,Friday,50.30348728333333
vehicle_breakdown,bmtc_bus,Bannerghata Road,False,High,4,Friday,21.371302766666663
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,5,Friday,12.958737216666666
others,unknown,Mysore Road,False,High,5,Friday,75.1166929
vehicle_breakdown,private_car,Mysore Road,False,High,6,Friday,35.96668218333333
road_conditions,unknown,Non-corridor,False,Low,12,Friday,835.9154337666666
vehicle_breakdown,lcv,Non-corridor,False,Low,1,Saturday,37.04358068333333
vehicle_breakdown,private_car,Non-corridor,False,Low,3,Saturday,14.661843316666667
vehicle_breakdown,bmtc_bus,Varthur Road,False,High,4,Saturday,11.872288033333332
vehicle_breakdown,ksrtc_bus,Old Madras Road,False,High,4,Saturday,84.41191578333334
others,unknown,Non-corridor,False,Low,5,Saturday,47.220114566666666
construction,unknown,Bellary Road 2,False,High,6,Saturday,134.01126233333332
vehicle_breakdown,bmtc_bus,Bannerghata Road,False,High,10,Saturday,13.843773283333332
vehicle_breakdown,private_car,CBD 1,False,High,10,Saturday,55.216074733333336
tree_fall,unknown,Non-corridor,True,Low,11,Saturday,53.0065693
vehicle_breakdown,heavy_vehicle,ORR North 1,False,High,11,Saturday,109.08034831666669
vehicle_breakdown,lcv,Tumkur Road,False,High,0,Sunday,20.733621333333332
vehicle_breakdown,private_car,Non-corridor,False,Low,3,Sunday,38.57169646666667
construction,unknown,Bellary Road 2,False,High,4,Sunday,146.81543166666668
accident,unknown,Non-corridor,False,Low,5,Sunday,18.1937805
vehicle_breakdown,ksrtc_bus,West of Chord Road,False,High,6,Sunday,30.792283566666665
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,8,Sunday,44.7709926
vehicle_breakdown,truck,Tumkur Road,False,High,11,Sunday,17.515266066666666
vehicle_breakdown,lcv,Mysore Road,False,High,13,Sunday,19.045456016666662
vehicle_breakdown,others,Hosur Road,False,High,14,Sunday,63.30696068333334
vehicle_breakdown,heavy_vehicle,Old Madras Road,False,High,1,Monday,98.99271175
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,9,Monday,80.04287316666667
vehicle_breakdown,bmtc_bus,West of Chord Road,False,High,10,Monday,52.70662574999999
vehicle_breakdown,ksrtc_bus,Tumkur Road,False,High,13,Monday,21.827275766666663
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,7,Tuesday,32.07267888333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,1,Tuesday,4.56995985
others,unknown,Non-corridor,False,Low,2,Tuesday,249.6043484
vehicle_breakdown,others,Magadi Road,False,High,4,Tuesday,12.483802816666667
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,5,Tuesday,111.84865853333334
vehicle_breakdown,heavy_vehicle,Magadi Road,False,High,6,Tuesday,30.268775783333336
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Tuesday,42.39773146666666
vehicle_breakdown,heavy_vehicle,ORR West 1,False,High,12,Tuesday,38.30005405
vehicle_breakdown,bmtc_bus,Bellary Road 2,True,High,4,Wednesday,69.21877518333334
others,unknown,Tumkur Road,False,High,5,Wednesday,2644.8609572
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Wednesday,52.88396848333333
vehicle_breakdown,bmtc_bus,Old Madras Road,False,High,10,Wednesday,65.14124903333332
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Wednesday,67.65367151666666
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,3,Friday,33.47803065
vehicle_breakdown,heavy_vehicle,Hosur Road,True,High,11,Wednesday,113.5855103
protest,unknown,Mysore Road,False,High,13,Wednesday,30.6651656
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,1,Thursday,75.1806598
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,1,Thursday,21.039561
road_conditions,unknown,Non-corridor,False,Low,2,Thursday,737.9011989666667
others,unknown,Hosur Road,False,High,2,Thursday,514.82014045
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,7,Thursday,88.48042575
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Thursday,25.39199308333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Thursday,152.09387653333334
vehicle_breakdown,private_bus,Mysore Road,False,High,12,Thursday,6.5506378666666665
others,unknown,Non-corridor,False,Low,1,Friday,49.2566289
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,3,Friday,39.01760381666666
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,4,Friday,84.45260125
vehicle_breakdown,bmtc_bus,Magadi Road,False,High,5,Friday,98.5958793
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,8,Friday,64.04493938333333
others,unknown,Non-corridor,False,Low,11,Friday,136.34130586666666
others,unknown,Mysore Road,False,High,14,Friday,1009.0097056333332
vehicle_breakdown,lcv,ORR West 1,False,High,14,Friday,58.62555233333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,5,Saturday,113.74449883333334
vehicle_breakdown,taxi,Bellary Road 2,False,High,12,Saturday,78.13917339999999
vehicle_breakdown,private_car,Non-corridor,False,Low,14,Saturday,24.72499443333333
vehicle_breakdown,private_car,Non-corridor,True,Low,0,Sunday,32.0253361
vehicle_breakdown,lcv,Bellary Road 2,False,High,2,Sunday,108.3117811
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,3,Sunday,114.12928961666668
others,unknown,Bellary Road 2,False,High,3,Sunday,510.95003963333335
others,unknown,Bellary Road 1,False,High,5,Sunday,10.293404816666667
construction,unknown,IRR(Thanisandra road),True,High,5,Sunday,64.20182368333333
vehicle_breakdown,private_bus,Mysore Road,False,High,6,Sunday,18.16507383333333
accident,unknown,ORR East 1,False,High,6,Sunday,36.9388623
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,6,Sunday,39.72012806666667
vehicle_breakdown,bmtc_bus,Bellary Road 1,False,High,9,Sunday,25.16234988333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,12,Sunday,34.984809266666666
others,unknown,Mysore Road,True,High,12,Sunday,799.62619265
construction,unknown,Bellary Road 2,True,High,16,Sunday,487.25248725
vehicle_breakdown,others,West of Chord Road,False,High,22,Sunday,93.61899465
others,unknown,Non-corridor,False,Low,10,Monday,192.62937578333333
vehicle_breakdown,private_bus,Non-corridor,False,Low,12,Monday,88.78084009999999
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,1,Tuesday,44.9643523
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,2,Tuesday,92.29439425
construction,unknown,Old Madras Road,False,High,4,Tuesday,28.81112498333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,9,Tuesday,44.57315223333333
vehicle_breakdown,others,Bannerghata Road,False,High,11,Tuesday,71.91043833333333
accident,unknown,Old Madras Road,False,High,11,Tuesday,65.42554686666666
vehicle_breakdown,others,Non-corridor,True,Low,11,Tuesday,15.258431183333332
others,unknown,Mysore Road,False,High,1,Wednesday,172.3003701833333
vehicle_breakdown,heavy_vehicle,ORR West 1,False,High,2,Wednesday,113.1355069
vehicle_breakdown,bmtc_bus,Old Madras Road,False,High,12,Wednesday,12.342886116666667
vehicle_breakdown,bmtc_bus,Hosur Road,False,High,13,Wednesday,46.56802951666667
construction,unknown,Mysore Road,True,High,16,Wednesday,428.7790138333333
vehicle_breakdown,bmtc_bus,West of Chord Road,False,High,1,Thursday,25.0307267
others,unknown,Bellary Road 2,False,High,5,Thursday,2680.5984291
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Thursday,59.11293991666666
water_logging,unknown,Non-corridor,False,Low,11,Thursday,37.07593646666667
vehicle_breakdown,ksrtc_bus,Old Madras Road,False,High,0,Friday,75.95687948333332
pot_holes,unknown,Bellary Road 1,False,High,6,Friday,1293.5411369
vehicle_breakdown,lcv,Mysore Road,False,High,10,Friday,52.991312916666665
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Friday,76.29404848333334
accident,unknown,Bellary Road 2,False,High,1,Saturday,32.31531945
others,unknown,Bellary Road 2,False,High,2,Saturday,173.80799983333333
vehicle_breakdown,heavy_vehicle,Tumkur Road,False,High,3,Saturday,18.4725225
vehicle_breakdown,truck,Old Madras Road,False,High,3,Saturday,9.1956618
others,unknown,Hosur Road,False,High,5,Saturday,1723.0274039166666
others,unknown,Mysore Road,True,High,7,Saturday,21.920086183333336
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,7,Saturday,6.4347744166666665
vehicle_breakdown,lcv,Mysore Road,False,High,9,Saturday,36.41693461666667
